,respondent_id,city_of_residence,citizenship,data_id,reason_name,amount,currency,transaction_date,account,transaction_id,surveyor,tool,timeline,transaction_type,payment_type,date_created,date_last_updated,edit_count,description,file,country_of_residence
2548,161237,Gweru,Zimbabwe,EX00049090,Food at home,2600,NGN,2020-07-03,,,,,Full payment,,Full payment,2020-07-03,2020-07-03,0,,expense,
2549,161237,Gweru,Zimbabwe,EX00049091,Toiletries,280,NGN,2020-07-03,,,,,Full payment,,Full payment,2020-07-03,2020-07-03,0,,expense,
2550,161237,Gweru,Zimbabwe,EX00049092,Food outside (Snacks including soft drinks),800,NGN,2020-07-03,,,,,Full payment,,Full payment,2020-07-03,2020-07-03,0,,expense,
2551,161237,Gweru,Zimbabwe,EX00049093,Transportation (including fuel),1000,NGN,2020-07-03,,,,,Full payment,,Full payment,2020-07-03,2020-07-03,0,,expense,
2552,161237,Gweru,Zimbabwe,EX00049094,"Mobile phone, street phone",500,NGN,2020-07-03,,,,,Full payment,,Full payment,2020-07-03,2020-07-03,0,,expense,
2553,161237,Gweru,Zimbabwe,EX00049096,Expenses on cooking fuel,500,NGN,2020-07-03,,,,,Full payment,,Full payment,2020-07-03,2020-07-03,0,,expense,
2554,161237,Gweru,Zimbabwe,EX00049097,Other significant expenses,1400,NGN,2020-07-03,,,,,Full payment,,Full payment,2020-07-03,2020-07-03,0,,expense,
2555,161237,Gweru,Zimbabwe,EX00049098,Religious expenses,520,NGN,2020-07-03,,,,,Full payment,,Full payment,2020-07-03,2020-07-03,0,,expense,
2556,161237,Gweru,Zimbabwe,EX00049099,Health Expenses,200,NGN,2020-07-03,,,,,Full payment,,Full payment,2020-07-03,2020-07-03,0,,expense,
2557,161237,Gweru,Zimbabwe,EX00049915,Food at home,2000,NGN,2020-07-10,,,,,Full payment,,Full payment,2020-07-10,2020-07-10,0,,expense,
2558,161237,Gweru,Zimbabwe,EX00049916,Toiletries,300,NGN,2020-07-10,,,,,Full payment,,Full payment,2020-07-10,2020-07-10,0,,expense,
2559,161237,Gweru,Zimbabwe,EX00049918,Transportation (including fuel),1000,NGN,2020-07-10,,,,,Full payment,,Full payment,2020-07-10,2020-07-10,0,,expense,
2560,161237,Gweru,Zimbabwe,EX00049919,"Mobile phone, street phone",500,NGN,2020-07-10,,,,,Full payment,,Full payment,2020-07-10,2020-07-10,0,,expense,
2561,161237,Gweru,Zimbabwe,EX00049920,Water charges,170,NGN,2020-07-10,,,,,Full payment,,Full payment,2020-07-10,2020-07-10,0,,expense,
2562,161237,Gweru,Zimbabwe,EX00049921,Expenses on cooking fuel,500,NGN,2020-07-10,,,,,Full payment,,Full payment,2020-07-10,2020-07-10,0,,expense,
2563,161237,Gweru,Zimbabwe,EX00049922,Other significant expenses,850,NGN,2020-07-10,,,,,Full payment,,Full payment,2020-07-10,2020-07-10,0,,expense,
2564,161237,Gweru,Zimbabwe,EX00049923,Religious expenses,340,NGN,2020-07-10,,,,,Full payment,,Full payment,2020-07-10,2020-07-10,0,,expense,
2565,161237,Gweru,Zimbabwe,EX00049924,Health Expenses,280,NGN,2020-07-10,,,,,Full payment,,Full payment,2020-07-10,2020-07-10,0,,expense,
2566,161237,Gweru,Zimbabwe,EX00049917,Food outside (Snacks including soft drinks),600,NGN,2020-07-10,,,,,Full payment,,Full payment,2020-07-10,2020-07-10,0,,expense,
2567,161237,Gweru,Zimbabwe,EX00051047,Expenses on cooking fuel,500,NGN,2020-07-17,,,,,Full payment,,Full payment,2020-07-17,2020-07-17,0,,expense,
2568,161237,Gweru,Zimbabwe,EX00051048,Other significant expenses,680,NGN,2020-07-17,,,,,Full payment,,Full payment,2020-07-17,2020-07-17,0,,expense,
2569,161237,Gweru,Zimbabwe,EX00051049,Religious expenses,400,NGN,2020-07-17,,,,,Full payment,,Full payment,2020-07-17,2020-07-17,0,,expense,
2570,161237,Gweru,Zimbabwe,EX00051050,Health Expenses,300,NGN,2020-07-17,,,,,Full payment,,Full payment,2020-07-17,2020-07-17,0,,expense,
2571,161237,Gweru,Zimbabwe,EX00051046,Water charges,150,NGN,2020-07-17,,,,,Full payment,,Full payment,2020-07-17,2020-07-17,0,,expense,
2572,161237,Gweru,Zimbabwe,EX00051045,"Mobile phone, street phone",500,NGN,2020-07-17,,,,,Full payment,,Full payment,2020-07-17,2020-07-17,0,,expense,
2573,161237,Gweru,Zimbabwe,EX00051044,Transportation (including fuel),1000,NGN,2020-07-17,,,,,Full payment,,Full payment,2020-07-17,2020-07-17,0,,expense,
2574,161237,Gweru,Zimbabwe,EX00051043,Food outside (Snacks including soft drinks),600,NGN,2020-07-17,,,,,Full payment,,Full payment,2020-07-17,2020-07-17,0,,expense,
2575,161237,Gweru,Zimbabwe,EX00051042,Toiletries,300,NGN,2020-07-17,,,,,Full payment,,Full payment,2020-07-17,2020-07-17,0,,expense,
2576,161237,Gweru,Zimbabwe,EX00051041,Food at home,2000,NGN,2020-07-17,,,,,Full payment,,Full payment,2020-07-17,2020-07-17,0,,expense,
2577,161237,Gweru,Zimbabwe,EX00051988,Water charges,200,NGN,2020-07-24,,,,,Full payment,,Full payment,2020-07-24,2020-07-24,0,,expense,
2578,161237,Gweru,Zimbabwe,EX00051989,Expenses on cooking fuel,500,NGN,2020-07-24,,,,,Full payment,,Full payment,2020-07-24,2020-07-24,0,,expense,
2579,161237,Gweru,Zimbabwe,EX00051990,Other significant expenses,780,NGN,2020-07-24,,,,,Full payment,,Full payment,2020-07-24,2020-07-24,0,,expense,
2580,161237,Gweru,Zimbabwe,EX00051991,Religious expenses,340,NGN,2020-07-24,,,,,Full payment,,Full payment,2020-07-24,2020-07-24,0,,expense,
2581,161237,Gweru,Zimbabwe,EX00051983,Food at home,2000,NGN,2020-07-24,,,,,Full payment,,Full payment,2020-07-24,2020-07-24,0,,expense,
2582,161237,Gweru,Zimbabwe,EX00051984,Toiletries,200,NGN,2020-07-24,,,,,Full payment,,Full payment,2020-07-24,2020-07-24,0,,expense,
2583,161237,Gweru,Zimbabwe,EX00051985,Food outside (Snacks including soft drinks),650,NGN,2020-07-24,,,,,Full payment,,Full payment,2020-07-24,2020-07-24,0,,expense,
2584,161237,Gweru,Zimbabwe,EX00051986,Transportation (including fuel),800,NGN,2020-07-24,,,,,Full payment,,Full payment,2020-07-24,2020-07-24,0,,expense,
2585,161237,Gweru,Zimbabwe,EX00051987,"Mobile phone, street phone",300,NGN,2020-07-24,,,,,Full payment,,Full payment,2020-07-24,2020-07-24,0,,expense,
2586,161237,Gweru,Zimbabwe,EX00053043,Food at home,2200,NGN,2020-07-31,,,,,Full payment,,Full payment,2020-07-31,2020-07-31,0,,expense,
2587,161237,Gweru,Zimbabwe,EX00053044,Toiletries,250,NGN,2020-07-31,,,,,Full payment,,Full payment,2020-07-31,2020-07-31,0,,expense,
2588,161237,Gweru,Zimbabwe,EX00053045,Food outside (Snacks including soft drinks),850,NGN,2020-07-31,,,,,Full payment,,Full payment,2020-07-31,2020-07-31,0,,expense,
2589,161237,Gweru,Zimbabwe,EX00053046,Transportation (including fuel),1000,NGN,2020-07-31,,,,,Full payment,,Full payment,2020-07-31,2020-07-31,0,,expense,
2590,161237,Gweru,Zimbabwe,EX00053047,"Mobile phone, street phone",400,NGN,2020-07-31,,,,,Full payment,,Full payment,2020-07-31,2020-07-31,0,,expense,
2591,161237,Gweru,Zimbabwe,EX00053048,Water charges,150,NGN,2020-07-31,,,,,Full payment,,Full payment,2020-07-31,2020-07-31,0,,expense,
2592,161237,Gweru,Zimbabwe,EX00053049,Expenses on cooking fuel,500,NGN,2020-07-31,,,,,Full payment,,Full payment,2020-07-31,2020-07-31,0,,expense,
2593,161237,Gweru,Zimbabwe,EX00053050,Other significant expenses,1600,NGN,2020-07-31,,,,,Full payment,,Full payment,2020-07-31,2020-07-31,0,,expense,
2594,161237,Gweru,Zimbabwe,EX00053051,Religious expenses,380,NGN,2020-07-31,,,,,Full payment,,Full payment,2020-07-31,2020-07-31,0,,expense,
2595,161237,Gweru,Zimbabwe,EX00053052,Financial Support,2400,NGN,2020-07-31,,,,,Full payment,,Full payment,2020-07-31,2020-07-31,0,,expense,
2596,161237,Gweru,Zimbabwe,EX00054636,Water charges,140,NGN,2020-08-07,,,,,Full payment,,Full payment,2020-08-07,2020-08-07,0,,expense,
2597,161237,Gweru,Zimbabwe,EX00054631,Food at home,2000,NGN,2020-08-07,,,,,Full payment,,Full payment,2020-08-07,2020-08-07,0,,expense,
2598,161237,Gweru,Zimbabwe,EX00054632,Toiletries,250,NGN,2020-08-07,,,,,Full payment,,Full payment,2020-08-07,2020-08-07,0,,expense,
2599,161237,Gweru,Zimbabwe,EX00054633,Food outside (Snacks including soft drinks),740,NGN,2020-08-07,,,,,Full payment,,Full payment,2020-08-07,2020-08-07,0,,expense,
2600,161237,Gweru,Zimbabwe,EX00054634,Transportation (including fuel),1000,NGN,2020-08-07,,,,,Full payment,,Full payment,2020-08-07,2020-08-07,0,,expense,
2601,161237,Gweru,Zimbabwe,EX00054635,"Mobile phone, street phone",400,NGN,2020-08-07,,,,,Full payment,,Full payment,2020-08-07,2020-08-07,0,,expense,
2602,161237,Gweru,Zimbabwe,EX00054637,Expenses on cooking fuel,500,NGN,2020-08-07,,,,,Full payment,,Full payment,2020-08-07,2020-08-07,0,,expense,
2603,161237,Gweru,Zimbabwe,EX00054638,Other significant expenses,800,NGN,2020-08-07,,,,,Full payment,,Full payment,2020-08-07,2020-08-07,0,,expense,
2604,161237,Gweru,Zimbabwe,EX00054639,Religious expenses,330,NGN,2020-08-07,,,,,Full payment,,Full payment,2020-08-07,2020-08-07,0,,expense,
2605,161237,Gweru,Zimbabwe,EX00054640,Health Expenses,200,NGN,2020-08-07,,,,,Full payment,,Full payment,2020-08-07,2020-08-07,0,,expense,
2606,161237,Gweru,Zimbabwe,EX00055716,Food at home,1700,NGN,2020-08-14,,,,,Full payment,,Full payment,2020-08-14,2020-08-14,0,,expense,
2607,161237,Gweru,Zimbabwe,EX00055717,Toiletries,230,NGN,2020-08-14,,,,,Full payment,,Full payment,2020-08-14,2020-08-14,0,,expense,
2608,161237,Gweru,Zimbabwe,EX00055718,Food outside (Snacks including soft drinks),820,NGN,2020-08-14,,,,,Full payment,,Full payment,2020-08-14,2020-08-14,0,,expense,
2609,161237,Gweru,Zimbabwe,EX00055719,Transportation (including fuel),900,NGN,2020-08-14,,,,,Full payment,,Full payment,2020-08-14,2020-08-14,0,,expense,
2610,161237,Gweru,Zimbabwe,EX00055720,"Mobile phone, street phone",500,NGN,2020-08-14,,,,,Full payment,,Full payment,2020-08-14,2020-08-14,0,,expense,
2611,161237,Gweru,Zimbabwe,EX00055721,Water charges,150,NGN,2020-08-14,,,,,Full payment,,Full payment,2020-08-14,2020-08-14,0,,expense,
2612,161237,Gweru,Zimbabwe,EX00055722,Expenses on cooking fuel,500,NGN,2020-08-14,,,,,Full payment,,Full payment,2020-08-14,2020-08-14,0,,expense,
2613,161237,Gweru,Zimbabwe,EX00055723,Other significant expenses,680,NGN,2020-08-14,,,,,Full payment,,Full payment,2020-08-14,2020-08-14,0,,expense,
2614,161237,Gweru,Zimbabwe,EX00055724,Religious expenses,300,NGN,2020-08-14,,,,,Full payment,,Full payment,2020-08-14,2020-08-14,0,,expense,
2615,161237,Gweru,Zimbabwe,EX00056559,Food at home,1700,NGN,2020-08-21,,,,,Full payment,,Full payment,2020-08-21,2020-08-21,0,,expense,
2616,161237,Gweru,Zimbabwe,EX00056560,Toiletries,200,NGN,2020-08-21,,,,,Full payment,,Full payment,2020-08-21,2020-08-21,0,,expense,
2617,161237,Gweru,Zimbabwe,EX00056561,Food outside (Snacks including soft drinks),850,NGN,2020-08-21,,,,,Full payment,,Full payment,2020-08-21,2020-08-21,0,,expense,
2618,161237,Gweru,Zimbabwe,EX00056562,Transportation (including fuel),1000,NGN,2020-08-21,,,,,Full payment,,Full payment,2020-08-21,2020-08-21,0,,expense,
2619,161237,Gweru,Zimbabwe,EX00056563,"Mobile phone, street phone",500,NGN,2020-08-21,,,,,Full payment,,Full payment,2020-08-21,2020-08-21,0,,expense,
2620,161237,Gweru,Zimbabwe,EX00056564,Water charges,200,NGN,2020-08-21,,,,,Full payment,,Full payment,2020-08-21,2020-08-21,0,,expense,
2621,161237,Gweru,Zimbabwe,EX00056567,Expenses on cooking fuel,500,NGN,2020-08-21,,,,,Full payment,,Full payment,2020-08-21,2020-08-21,0,,expense,
2622,161237,Gweru,Zimbabwe,EX00056568,Other significant expenses,1150,NGN,2020-08-21,,,,,Full payment,,Full payment,2020-08-21,2020-08-21,0,,expense,
2623,161237,Gweru,Zimbabwe,EX00056569,Religious expenses,380,NGN,2020-08-21,,,,,Full payment,,Full payment,2020-08-21,2020-08-21,0,,expense,
2624,161237,Gweru,Zimbabwe,EX00056570,Corner Shop (Transport),2000,NGN,2020-08-21,,,,,Full payment,,Full payment,2020-08-21,2020-08-21,0,,expense,
2625,161237,Gweru,Zimbabwe,EX00056571,Corner Shop (Raw Materials),19700,NGN,2020-08-21,,,,,Full payment,,Full payment,2020-08-21,2020-08-21,0,,expense,
2626,161237,Gweru,Zimbabwe,EX00057454,Food at home,1500,NGN,2020-08-28,,,,,Full payment,,Full payment,2020-08-28,2020-08-28,0,,expense,
2627,161237,Gweru,Zimbabwe,EX00057455,Toiletries,300,NGN,2020-08-28,,,,,Full payment,,Full payment,2020-08-28,2020-08-28,0,,expense,
2628,161237,Gweru,Zimbabwe,EX00057456,Food outside (Snacks including soft drinks),720,NGN,2020-08-28,,,,,Full payment,,Full payment,2020-08-28,2020-08-28,0,,expense,
2629,161237,Gweru,Zimbabwe,EX00057457,Transportation (including fuel),1000,NGN,2020-08-28,,,,,Full payment,,Full payment,2020-08-28,2020-08-28,0,,expense,
2630,161237,Gweru,Zimbabwe,EX00057458,"Mobile phone, street phone",400,NGN,2020-08-28,,,,,Full payment,,Full payment,2020-08-28,2020-08-28,0,,expense,
2631,161237,Gweru,Zimbabwe,EX00057459,Water charges,120,NGN,2020-08-28,,,,,Full payment,,Full payment,2020-08-28,2020-08-28,0,,expense,
2632,161237,Gweru,Zimbabwe,EX00057460,Expenses on cooking fuel,500,NGN,2020-08-28,,,,,Full payment,,Full payment,2020-08-28,2020-08-28,0,,expense,
2633,161237,Gweru,Zimbabwe,EX00057461,Other significant expenses,1300,NGN,2020-08-28,,,,,Full payment,,Full payment,2020-08-28,2020-08-28,0,,expense,
2634,161237,Gweru,Zimbabwe,EX00057462,Health Expenses,280,NGN,2020-08-28,,,,,Full payment,,Full payment,2020-08-28,2020-08-28,0,,expense,
2635,161237,Gweru,Zimbabwe,EX00057463,Corner Shop (Raw Materials),2300,NGN,2020-08-28,,,,,Full payment,,Full payment,2020-08-28,2020-08-28,0,,expense,
2636,161237,Gweru,Zimbabwe,EX00058572,Other significant expenses,1750,NGN,2020-09-04,,,,,Full payment,,Full payment,2020-09-04,2020-09-04,0,,expense,
2637,161237,Gweru,Zimbabwe,EX00058565,Food at home,1900,NGN,2020-09-04,,,,,Full payment,,Full payment,2020-09-04,2020-09-04,0,,expense,
2638,161237,Gweru,Zimbabwe,EX00058566,Toiletries,300,NGN,2020-09-04,,,,,Full payment,,Full payment,2020-09-04,2020-09-04,0,,expense,
2639,161237,Gweru,Zimbabwe,EX00058567,Food outside (Snacks including soft drinks),1000,NGN,2020-09-04,,,,,Full payment,,Full payment,2020-09-04,2020-09-04,0,,expense,
2640,161237,Gweru,Zimbabwe,EX00058568,Transportation (including fuel),1000,NGN,2020-09-04,,,,,Full payment,,Full payment,2020-09-04,2020-09-04,0,,expense,
2641,161237,Gweru,Zimbabwe,EX00058569,"Mobile phone, street phone",400,NGN,2020-09-04,,,,,Full payment,,Full payment,2020-09-04,2020-09-04,0,,expense,
2642,161237,Gweru,Zimbabwe,EX00058570,Water charges,150,NGN,2020-09-04,,,,,Full payment,,Full payment,2020-09-04,2020-09-04,0,,expense,
2643,161237,Gweru,Zimbabwe,EX00058571,Expenses on cooking fuel,500,NGN,2020-09-04,,,,,Full payment,,Full payment,2020-09-04,2020-09-04,0,,expense,
2644,161237,Gweru,Zimbabwe,EX00058573,Religious expenses,370,NGN,2020-09-04,,,,,Full payment,,Full payment,2020-09-04,2020-09-04,0,,expense,
2645,161237,Gweru,Zimbabwe,EX00058574,Health Expenses,600,NGN,2020-09-04,,,,,Full payment,,Full payment,2020-09-04,2020-09-04,0,,expense,
2646,161237,Gweru,Zimbabwe,EX00059760,Food at home,1600,NGN,2020-09-11,,,,,Full payment,,Full payment,2020-09-11,2020-09-11,0,,expense,
2647,161237,Gweru,Zimbabwe,EX00059761,Toiletries,200,NGN,2020-09-11,,,,,Full payment,,Full payment,2020-09-11,2020-09-11,0,,expense,
2648,161237,Gweru,Zimbabwe,EX00059762,Food outside (Snacks including soft drinks),1100,NGN,2020-09-11,,,,,Full payment,,Full payment,2020-09-11,2020-09-11,0,,expense,
2649,161237,Gweru,Zimbabwe,EX00059763,Transportation (including fuel),1000,NGN,2020-09-11,,,,,Full payment,,Full payment,2020-09-11,2020-09-11,0,,expense,
2650,161237,Gweru,Zimbabwe,EX00059764,"Mobile phone, street phone",400,NGN,2020-09-11,,,,,Full payment,,Full payment,2020-09-11,2020-09-11,0,,expense,
2651,161237,Gweru,Zimbabwe,EX00059765,Water charges,140,NGN,2020-09-11,,,,,Full payment,,Full payment,2020-09-11,2020-09-11,0,,expense,
2652,161237,Gweru,Zimbabwe,EX00059766,Expenses on cooking fuel,500,NGN,2020-09-11,,,,,Full payment,,Full payment,2020-09-11,2020-09-11,0,,expense,
2653,161237,Gweru,Zimbabwe,EX00059767,Other significant expenses,600,NGN,2020-09-11,,,,,Full payment,,Full payment,2020-09-11,2020-09-11,0,,expense,
2654,161237,Gweru,Zimbabwe,EX00059768,Religious expenses,470,NGN,2020-09-11,,,,,Full payment,,Full payment,2020-09-11,2020-09-11,0,,expense,
2655,161237,Gweru,Zimbabwe,EX00059769,Corner Shop (Raw Materials),10000,NGN,2020-09-11,,,,,Full payment,,Full payment,2020-09-11,2020-09-11,0,,expense,
2656,161237,Gweru,Zimbabwe,EX00059770,Corner Shop (Transport),1400,NGN,2020-09-11,,,,,Full payment,,Full payment,2020-09-11,2020-09-11,0,,expense,
2657,161237,Gweru,Zimbabwe,EX00060537,Food at home,1500,NGN,2020-09-18,,,,,Full payment,,Full payment,2020-09-18,2020-09-18,0,,expense,
2658,161237,Gweru,Zimbabwe,EX00060538,Toiletries,300,NGN,2020-09-18,,,,,Full payment,,Full payment,2020-09-18,2020-09-18,0,,expense,
2659,161237,Gweru,Zimbabwe,EX00060539,Food outside (Snacks including soft drinks),1300,NGN,2020-09-18,,,,,Full payment,,Full payment,2020-09-18,2020-09-18,0,,expense,
2660,161237,Gweru,Zimbabwe,EX00060540,Transportation (including fuel),1000,NGN,2020-09-18,,,,,Full payment,,Full payment,2020-09-18,2020-09-18,0,,expense,
2661,161237,Gweru,Zimbabwe,EX00060541,"Mobile phone, street phone",500,NGN,2020-09-18,,,,,Full payment,,Full payment,2020-09-18,2020-09-18,0,,expense,
2662,161237,Gweru,Zimbabwe,EX00060542,Water charges,160,NGN,2020-09-18,,,,,Full payment,,Full payment,2020-09-18,2020-09-18,1,,expense,
2663,161237,Gweru,Zimbabwe,EX00060543,Expenses on cooking fuel,500,NGN,2020-09-18,,,,,Full payment,,Full payment,2020-09-18,2020-09-18,0,,expense,
2664,161237,Gweru,Zimbabwe,EX00060544,Other significant expenses,1250,NGN,2020-09-18,,,,,Full payment,,Full payment,2020-09-18,2020-09-18,0,,expense,
2665,161237,Gweru,Zimbabwe,EX00060545,Religious expenses,290,NGN,2020-09-18,,,,,Full payment,,Full payment,2020-09-18,2020-09-18,0,,expense,
2666,161237,Gweru,Zimbabwe,EX00060546,Health Expenses,500,NGN,2020-09-18,,,,,Full payment,,Full payment,2020-09-18,2020-09-18,0,,expense,
2667,161237,Gweru,Zimbabwe,EX00061474,Food at home,2000,NGN,2020-09-25,,,,,Full payment,,Full payment,2020-09-25,2020-09-25,0,,expense,
2668,161237,Gweru,Zimbabwe,EX00061475,Toiletries,380,NGN,2020-09-25,,,,,Full payment,,Full payment,2020-09-25,2020-09-25,0,,expense,
2669,161237,Gweru,Zimbabwe,EX00061476,Food outside (Snacks including soft drinks),1000,NGN,2020-09-25,,,,,Full payment,,Full payment,2020-09-25,2020-09-25,0,,expense,
2670,161237,Gweru,Zimbabwe,EX00061477,Clothing and shoes,1300,NGN,2020-09-25,,,,,Full payment,,Full payment,2020-09-25,2020-09-25,0,,expense,
2671,161237,Gweru,Zimbabwe,EX00061478,Transportation (including fuel),1000,NGN,2020-09-25,,,,,Full payment,,Full payment,2020-09-25,2020-09-25,0,,expense,
2672,161237,Gweru,Zimbabwe,EX00061479,"Mobile phone, street phone",500,NGN,2020-09-25,,,,,Full payment,,Full payment,2020-09-25,2020-09-25,0,,expense,
2673,161237,Gweru,Zimbabwe,EX00061480,Expenses on cooking fuel,500,NGN,2020-09-25,,,,,Full payment,,Full payment,2020-09-25,2020-09-25,0,,expense,
2674,161237,Gweru,Zimbabwe,EX00061481,Other significant expenses,840,NGN,2020-09-25,,,,,Full payment,,Full payment,2020-09-25,2020-09-25,0,,expense,
2675,161237,Gweru,Zimbabwe,EX00061482,Religious expenses,650,NGN,2020-09-25,,,,,Full payment,,Full payment,2020-09-25,2020-09-25,0,,expense,
2676,161237,Gweru,Zimbabwe,EX00062627,Food at home,2300,NGN,2020-10-02,,,,,Full payment,,Full payment,2020-10-02,2020-10-02,0,,expense,
2677,161237,Gweru,Zimbabwe,EX00062628,Toiletries,400,NGN,2020-10-02,,,,,Full payment,,Full payment,2020-10-02,2020-10-02,0,,expense,
2678,161237,Gweru,Zimbabwe,EX00062629,Food outside (Snacks including soft drinks),1200,NGN,2020-10-02,,,,,Full payment,,Full payment,2020-10-02,2020-10-02,0,,expense,
2679,161237,Gweru,Zimbabwe,EX00062630,Clothing and shoes,1000,NGN,2020-10-02,,,,,Full payment,,Full payment,2020-10-02,2020-10-02,0,,expense,
2680,161237,Gweru,Zimbabwe,EX00062631,Transportation (including fuel),1000,NGN,2020-10-02,,,,,Full payment,,Full payment,2020-10-02,2020-10-02,0,,expense,
2681,161237,Gweru,Zimbabwe,EX00062632,"Mobile phone, street phone",500,NGN,2020-10-02,,,,,Full payment,,Full payment,2020-10-02,2020-10-02,0,,expense,
2682,161237,Gweru,Zimbabwe,EX00062633,Water charges,500,NGN,2020-10-02,,,,,Full payment,,Full payment,2020-10-02,2020-10-02,0,,expense,
2683,161237,Gweru,Zimbabwe,EX00062634,Expenses on cooking fuel,500,NGN,2020-10-02,,,,,Full payment,,Full payment,2020-10-02,2020-10-02,0,,expense,
2684,161237,Gweru,Zimbabwe,EX00062635,Other significant expenses,1500,NGN,2020-10-02,,,,,Full payment,,Full payment,2020-10-02,2020-10-02,0,,expense,
2685,161237,Gweru,Zimbabwe,EX00062636,Religious expenses,420,NGN,2020-10-02,,,,,Full payment,,Full payment,2020-10-02,2020-10-02,0,,expense,
2686,161237,Gweru,Zimbabwe,EX00063348,Toiletries,500,NGN,2020-10-09,,,,,Full payment,,Full payment,2020-10-09,2020-10-09,0,,expense,
2687,161237,Gweru,Zimbabwe,EX00063350,Clothing and shoes,1500,NGN,2020-10-09,,,,,Full payment,,Full payment,2020-10-09,2020-10-09,0,,expense,
2688,161237,Gweru,Zimbabwe,EX00063351,"Mobile phone, street phone",400,NGN,2020-10-09,,,,,Full payment,,Full payment,2020-10-09,2020-10-09,0,,expense,
2689,161237,Gweru,Zimbabwe,EX00063352,Water charges,60,NGN,2020-10-09,,,,,Full payment,,Full payment,2020-10-09,2020-10-09,0,,expense,
2690,161237,Gweru,Zimbabwe,EX00063353,Expenses on cooking fuel,500,NGN,2020-10-09,,,,,Full payment,,Full payment,2020-10-09,2020-10-09,0,,expense,
2691,161237,Gweru,Zimbabwe,EX00063354,Other significant expenses,800,NGN,2020-10-09,,,,,Full payment,,Full payment,2020-10-09,2020-10-09,0,,expense,
2692,161237,Gweru,Zimbabwe,EX00063355,Religious expenses,600,NGN,2020-10-09,,,,,Full payment,,Full payment,2020-10-09,2020-10-09,0,,expense,
2693,161237,Gweru,Zimbabwe,EX00063347,Food at home,2000,NGN,2020-10-09,,,,,Full payment,,Full payment,2020-10-09,2020-10-09,0,,expense,
2694,161237,Gweru,Zimbabwe,EX00063349,Food outside (Snacks including soft drinks),860,NGN,2020-10-09,,,,,Full payment,,Full payment,2020-10-09,2020-10-09,0,,expense,
2695,161237,Gweru,Zimbabwe,EX00064325,Food at home,2000,NGN,2020-10-16,,,,,Full payment,,Full payment,2020-10-16,2020-10-16,0,,expense,
2696,161237,Gweru,Zimbabwe,EX00064326,Toiletries,400,NGN,2020-10-16,,,,,Full payment,,Full payment,2020-10-16,2020-10-16,0,,expense,
2697,161237,Gweru,Zimbabwe,EX00064327,Food outside (Snacks including soft drinks),400,NGN,2020-10-16,,,,,Full payment,,Full payment,2020-10-16,2020-10-16,0,,expense,
2698,161237,Gweru,Zimbabwe,EX00064328,Clothing and shoes,380,NGN,2020-10-16,,,,,Full payment,,Full payment,2020-10-16,2020-10-16,0,,expense,
2699,161237,Gweru,Zimbabwe,EX00064329,Transportation (including fuel),1200,NGN,2020-10-16,,,,,Full payment,,Full payment,2020-10-16,2020-10-16,0,,expense,
2700,161237,Gweru,Zimbabwe,EX00064330,"Mobile phone, street phone",400,NGN,2020-10-16,,,,,Full payment,,Full payment,2020-10-16,2020-10-16,0,,expense,
2701,161237,Gweru,Zimbabwe,EX00064331,Water charges,70,NGN,2020-10-16,,,,,Full payment,,Full payment,2020-10-16,2020-10-16,0,,expense,
2702,161237,Gweru,Zimbabwe,EX00064332,Expenses on cooking fuel,500,NGN,2020-10-16,,,,,Full payment,,Full payment,2020-10-16,2020-10-16,0,,expense,
2703,161237,Gweru,Zimbabwe,EX00064333,Other significant expenses,830,NGN,2020-10-16,,,,,Full payment,,Full payment,2020-10-16,2020-10-16,0,,expense,
2704,161237,Gweru,Zimbabwe,EX00064334,Religious expenses,450,NGN,2020-10-16,,,,,Full payment,,Full payment,2020-10-16,2020-10-16,0,,expense,
2705,161237,Gweru,Zimbabwe,EX00064335,Corner Shop (Transport),2000,NGN,2020-10-16,,,,,Full payment,,Full payment,2020-10-16,2020-10-16,0,,expense,
2706,161237,Gweru,Zimbabwe,EX00064336,Corner Shop (Raw Materials),57000,NGN,2020-10-16,,,,,Full payment,,Full payment,2020-10-16,2020-10-16,0,,expense,
2707,161237,Gweru,Zimbabwe,EX00065318,Toiletries,400,NGN,2020-10-23,,,,,Full payment,,Full payment,2020-10-23,2020-10-23,0,,expense,
2708,161237,Gweru,Zimbabwe,EX00065319,Food outside (Snacks including soft drinks),550,NGN,2020-10-23,,,,,Full payment,,Full payment,2020-10-23,2020-10-23,0,,expense,
2709,161237,Gweru,Zimbabwe,EX00065320,Clothing and shoes,350,NGN,2020-10-23,,,,,Full payment,,Full payment,2020-10-23,2020-10-23,0,,expense,
2710,161237,Gweru,Zimbabwe,EX00065321,Transportation (including fuel),1200,NGN,2020-10-23,,,,,Full payment,,Full payment,2020-10-23,2020-10-23,0,,expense,
2711,161237,Gweru,Zimbabwe,EX00065322,Food at home,1600,NGN,2020-10-23,,,,,Full payment,,Full payment,2020-10-23,2020-10-23,0,,expense,
2712,161237,Gweru,Zimbabwe,EX00065323,"Mobile phone, street phone",600,NGN,2020-10-23,,,,,Full payment,,Full payment,2020-10-23,2020-10-23,0,,expense,
2713,161237,Gweru,Zimbabwe,EX00065324,Expenses on cooking fuel,500,NGN,2020-10-23,,,,,Full payment,,Full payment,2020-10-23,2020-10-23,0,,expense,
